1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",in_vehicle,STATE_CONFIRMED,24.789415,121.00051,40.09
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",in_vehicle,STATE_CONFIRMED,24.789042,121.002426,7.504
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",in_vehicle,STATE_CONFIRMED,24.788855,121.0032,3.9
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",in_vehicle,STATE_CONFIRMED,24.788855,121.0032,3.9
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",in_vehicle,STATE_CONFIRMED,24.789545,121.00392,4.288
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",in_vehicle,STATE_CONFIRMED,24.79046,121.004486,3.9
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=62]",,,,,
