1516527674707,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,0,0,0
1516527680332,on_foot:96;;walking:96;;unknown:3;;still:1,on_foot:96;;walking:96;;unknown:3;;still:1,,,,,
1516527685433,on_foot:96;;walking:96;;unknown:3;;still:1,on_foot:96;;walking:96;;unknown:3;;still:1,,,,,
1516527687199,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527692476,on_foot:91;;walking:91;;still:4;;unknown:3;;in_vehicle:1;;on_bicycle:1,on_foot:91;;walking:91;;still:4;;unknown:3;;in_vehicle:1;;on_bicycle:1,,,,,
1516527699816,on_foot:51;;walking:51;;unknown:22;;still:7;;on_bicycle:6;;running:6;;in_vehicle:5,on_foot:51;;walking:51;;unknown:22;;still:7;;on_bicycle:6;;running:6;;in_vehicle:5,,,,,
1516527703520,on_foot:39;;walking:39;;unknown:28;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot:39;;walking:39;;unknown:28;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,,,,,
1516527704199,,on_foot:96;;walking:96;;unknown:3;;still:1,on_foot,STATE_CONFIRMED,0,0,0
1516527708591,on_foot:37;;walking:37;;unknown:27;;still:8;;in_vehicle:7;;on_bicycle:7;;running:7,on_foot:37;;walking:37;;unknown:27;;still:8;;in_vehicle:7;;on_bicycle:7;;running:7,,,,,
1516527714197,,on_foot:39;;walking:39;;unknown:28;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot,STATE_CONFIRMED,0,0,0
1516527714519,on_foot:32;;walking:32;;unknown:31;;in_vehicle:8;;on_bicycle:8;;still:8;;running:8,on_foot:32;;walking:32;;unknown:31;;in_vehicle:8;;on_bicycle:8;;still:8;;running:8,,,,,
1516527719602,on_foot:45;;walking:45;;unknown:22;;still:12;;in_vehicle:6;;on_bicycle:6;;running:5,on_foot:45;;walking:45;;unknown:22;;still:12;;in_vehicle:6;;on_bicycle:6;;running:5,,,,,
1516527726368,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527728185,,on_foot:37;;walking:37;;unknown:27;;still:8;;in_vehicle:7;;on_bicycle:7;;running:7,on_foot,STATE_CONFIRMED,0,0,0
1516527731304,tilting:100,tilting:100,,,,,
1516527731363,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527734764,tilting:100,tilting:100,,,,,
1516527734849,unknown:31;;on_foot:26;;walking:26;;still:12;;in_vehicle:8;;on_bicycle:8;;running:8,unknown:31;;on_foot:26;;walking:26;;still:12;;in_vehicle:8;;on_bicycle:8;;running:8,,,,,
1516527738185,,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,on_foot,STATE_CONFIRMED,0,0,0
1516527748191,,unknown:31;;on_foot:26;;walking:26;;still:12;;in_vehicle:8;;on_bicycle:8;;running:8,on_foot,STATE_CONFIRMED,0,0,0
1516527758186,,unknown:31;;on_foot:26;;walking:26;;still:12;;in_vehicle:8;;on_bicycle:8;;running:8,on_foot,STATE_CONFIRMED,0,0,0
1516527765255,still:27;;in_vehicle:21;;on_foot:20;;walking:20;;unknown:12;;on_bicycle:6;;running:3,still:27;;in_vehicle:21;;on_foot:20;;walking:20;;unknown:12;;on_bicycle:6;;running:3,,,,,
1516527768203,,unknown:31;;on_foot:26;;walking:26;;still:12;;in_vehicle:8;;on_bicycle:8;;running:8,on_foot,STATE_SUSPECTING_STOP,0,0,0
1516527769760,still:40;;on_foot:22;;walking:22;;in_vehicle:19;;on_bicycle:4;;unknown:3,still:40;;on_foot:22;;walking:22;;in_vehicle:19;;on_bicycle:4;;unknown:3,,,,,
1516527778194,,still:27;;in_vehicle:21;;on_foot:20;;walking:20;;unknown:12;;on_bicycle:6;;running:3,on_foot,STATE_SUSPECTING_STOP,0,0,0
1516527788220,,still:40;;on_foot:22;;walking:22;;in_vehicle:19;;on_bicycle:4;;unknown:3,on_foot,STATE_SUSPECTING_STOP,0,0,0
1516527790791,on_foot:76;;walking:76;;unknown:12;;in_vehicle:3;;on_bicycle:3;;still:3;;running:3,on_foot:76;;walking:76;;unknown:12;;in_vehicle:3;;on_bicycle:3;;still:3;;running:3,,,,,
1516527795358,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527798214,,still:40;;on_foot:22;;walking:22;;in_vehicle:19;;on_bicycle:4;;unknown:3,on_foot,STATE_CONFIRMED,0,0,0
1516527800052,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527804395,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527808191,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527808915,tilting:100,tilting:100,,,,,
1516527808986,on_foot:93;;walking:93;;unknown:3;;on_bicycle:2;;still:1;;running:1,on_foot:93;;walking:93;;unknown:3;;on_bicycle:2;;still:1;;running:1,,,,,
